DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,StageName,StageOrder,Status,BaseWinProbability,DealValueEUR,ProductCategory
10632,336,37,20251026,20260131,Proposal,3,Open,0.505736889,41151,Professional Services
10633,913,54,20250925,20251025,Qualified,2,Open,0.218566074,22717,Integration Services
10634,133,54,20250417,20250909,Proposal,3,Won,0.417591774,80605,Data Platform
10635,532,33,20250112,20250614,Lead In,1,Open,0.095252367,37524,Analytics & BI
10636,968,7,20250609,20251126,Negotiation,4,Open,0.637151309,12551,Analytics & BI
10637,762,16,20250326,20250801,Contracting,5,Won,0.710208085,22697,Professional Services
10638,281,7,20250520,20250605,Qualified,2,Open,0.248162752,118327,Integration Services
10639,28,30,20250124,20250702,Proposal,3,Open,0.425543034,14360,Integration Services
10640,550,2,20250919,20251023,Negotiation,4,Open,0.615756713,496636,Professional Services
10641,954,26,20250527,20250822,Negotiation,4,Won,0.865528664,104861,Integration Services
10642,205,34,20250726,20250820,Qualified,2,Lost,0.291861143,160285,Security
10643,339,30,20250503,20250615,Lead In,1,Open,0.086665328,7669,Data Platform
10644,655,22,20250110,20250218,Lead In,1,Open,0.101838753,103223,Analytics & BI
10645,330,42,20250522,20250919,Lead In,1,Open,0.089457923,125288,Integration Services
10646,926,51,20250918,20251231,Lead In,1,Won,0.101445244,18072,Cloud Migration
10647,883,2,20250126,20250609,Lead In,1,Won,0.096130379,173451,Integration Services
10648,785,20,20250113,20250406,Qualified,2,Open,0.247399527,12994,Data Platform
10649,76,14,20250217,20250723,Lead In,1,Won,0.102709555,77250,Analytics & BI
10650,608,30,20251014,20260131,Proposal,3,Won,0.494253345,90679,Cloud Migration
10651,566,6,20250309,20250505,Negotiation,4,Lost,0.801631741,309327,Data Platform
10652,721,27,20250526,20251126,Proposal,3,Open,0.473631808,17632,Cloud Migration
10653,458,41,20250323,20250624,Proposal,3,Open,0.409940898,23156,Analytics & BI
10654,126,20,20250418,20250501,Negotiation,4,Won,0.628907817,51504,Cloud Migration
10655,997,30,20250109,20250121,Qualified,2,Open,0.24904731,286467,Security
10656,243,17,20250219,20250404,Negotiation,4,Open,0.841940636,18960,Analytics & BI
10657,688,16,20250817,20251024,Negotiation,4,Open,0.752329682,14530,Analytics & BI
10658,8,45,20250816,20251006,Proposal,3,Open,0.514103498,112678,Data Platform
10659,956,26,20250914,20251029,Negotiation,4,Open,0.673970599,61853,Cloud Migration
10660,458,27,20250402,20250701,Lead In,1,Open,0.096874232,12558,Analytics & BI
10661,213,34,20250906,20260131,Proposal,3,Won,0.570178623,107013,Analytics & BI
10662,9,40,20250803,20250915,Negotiation,4,Open,0.744985883,111856,Data Platform
10663,882,26,20251114,20260131,Proposal,3,Open,0.560538506,143610,Cloud Migration
10664,277,51,20251107,20260106,Contracting,5,Lost,0.757283985,125207,Cloud Migration
10665,813,5,20250212,20250722,Negotiation,4,Won,0.714039951,109214,Data Platform
10666,190,2,20250621,20250715,Negotiation,4,Open,0.647416495,145215,Integration Services
10667,98,34,20250506,20250924,Lead In,1,Open,0.091639537,543483,Integration Services
10668,242,5,20250921,20260116,Negotiation,4,Open,0.721643586,24681,Professional Services
10669,800,38,20250407,20250912,Qualified,2,Open,0.267170784,14437,Professional Services
10670,115,18,20250308,20250601,Qualified,2,Open,0.269438967,94524,Integration Services
10671,213,3,20250212,20250727,Proposal,3,Won,0.585037293,180302,Cloud Migration
10672,674,2,20250212,20250318,Lead In,1,Won,0.09397922,604277,Cloud Migration
10673,683,16,20250201,20250516,Contracting,5,Open,0.95,20427,Professional Services
10674,305,3,20250602,20251105,Lead In,1,Won,0.092027332,15709,Integration Services
10675,288,2,20251226,20260131,Negotiation,4,Open,0.691899903,39838,Analytics & BI
10676,1,23,20251104,20260131,Qualified,2,Lost,0.279448994,193539,Analytics & BI
10677,995,43,20251125,20260131,Proposal,3,Open,0.583184687,26329,Data Platform
10678,677,3,20250506,20251030,Proposal,3,Open,0.536794426,93841,Security
10679,950,37,20251212,20260131,Qualified,2,Open,0.201579941,23153,Integration Services
10680,270,44,20250706,20250930,Qualified,2,Open,0.25170582,174038,Data Platform
10681,525,20,20250302,20250911,Qualified,2,Open,0.219386236,22444,Professional Services
10682,550,53,20250312,20250905,Lead In,1,Open,0.103855039,420686,Security
10683,558,43,20250710,20260131,Lead In,1,Open,0.092358426,21518,Integration Services
10684,732,30,20250910,20260131,Lead In,1,Open,0.101067277,18489,Professional Services
10685,528,20,20251102,20260122,Lead In,1,Open,0.095272416,19183,Cloud Migration
10686,622,32,20250502,20251029,Qualified,2,Lost,0.244672705,44789,Security
10687,937,29,20250121,20250307,Proposal,3,Open,0.639625568,47449,Professional Services
10688,730,48,20250521,20251224,Negotiation,4,Open,0.623172246,19248,Professional Services
10689,571,47,20250225,20250529,Lead In,1,Won,0.099414998,6331,Professional Services
10690,428,21,20250225,20251014,Qualified,2,Open,0.256336723,50099,Security
10691,736,6,20250408,20250801,Qualified,2,Won,0.266030334,26114,Analytics & BI
10692,687,20,20250217,20250515,Negotiation,4,Open,0.701404534,197695,Integration Services
10693,293,49,20250926,20260131,Qualified,2,Open,0.267320319,201509,Analytics & BI
10694,968,21,20250426,20250516,Proposal,3,Open,0.473993913,14687,Analytics & BI
10695,655,55,20250723,20260102,Negotiation,4,Open,0.71207063,77629,Data Platform
10696,27,30,20250608,20250702,Proposal,3,Won,0.432061649,18362,Cloud Migration
10697,37,2,20250801,20251014,Proposal,3,Lost,0.552500731,98979,Professional Services
10698,171,4,20250503,20250520,Qualified,2,Open,0.245009134,97925,Cloud Migration
10699,373,23,20250321,20250912,Negotiation,4,Open,0.679702014,26766,Security
10700,665,44,20250902,20251212,Proposal,3,Won,0.616005189,548228,Professional Services
10701,831,15,20250715,20260115,Lead In,1,Open,0.087520208,8235,Professional Services
10702,201,20,20251211,20260131,Lead In,1,Open,0.10731289,325954,Security
10703,411,23,20251110,20260124,Qualified,2,Open,0.219629977,7551,Integration Services
10704,477,27,20250918,20260112,Lead In,1,Open,0.101102755,125194,Professional Services
10705,659,30,20250417,20250525,Lead In,1,Open,0.074214784,373742,Cloud Migration
10706,794,49,20250708,20260115,Lead In,1,Won,0.111559345,433422,Data Platform
10707,111,16,20251019,20251127,Proposal,3,Lost,0.545706306,9635,Integration Services
10708,960,20,20250120,20250226,Lead In,1,Open,0.09115217,171320,Cloud Migration
10709,984,8,20251226,20260131,Proposal,3,Open,0.517539933,81982,Data Platform
10710,658,30,20250601,20251025,Proposal,3,Open,0.518757549,42229,Data Platform
10711,23,45,20251014,20260131,Contracting,5,Open,0.856471063,87793,Cloud Migration
10712,660,44,20250906,20251107,Lead In,1,Open,0.102238874,11819,Professional Services
10713,703,32,20250812,20250828,Lead In,1,Won,0.10671627,223966,Cloud Migration
10714,608,55,20250504,20250909,Proposal,3,Open,0.543725806,102397,Cloud Migration
10715,370,3,20251007,20251231,Proposal,3,Won,0.475573232,18961,Professional Services
10716,502,42,20250106,20250802,Lead In,1,Open,0.079036716,43537,Data Platform
10717,833,4,20250303,20250803,Qualified,2,Won,0.237321411,34695,Data Platform
10718,1,23,20250507,20250811,Qualified,2,Open,0.227136952,199561,Analytics & BI
10719,16,43,20251013,20251116,Qualified,2,Open,0.283349257,270565,Cloud Migration
10720,209,30,20250710,20251124,Proposal,3,Open,0.502940279,16078,Security
10721,645,18,20250420,20250504,Negotiation,4,Open,0.71492738,153570,Integration Services
10722,40,27,20250824,20251129,Qualified,2,Open,0.233147054,232436,Analytics & BI
10723,814,5,20250214,20250329,Proposal,3,Lost,0.453000017,63849,Analytics & BI
10724,914,38,20250125,20250315,Proposal,3,Won,0.53115185,226931,Professional Services
10725,426,54,20251004,20260103,Negotiation,4,Lost,0.682527649,23993,Cloud Migration
10726,338,54,20250906,20260131,Lead In,1,Won,0.101672781,18466,Data Platform
10727,861,14,20250508,20250828,Contracting,5,Open,0.895878802,61992,Cloud Migration
10728,382,43,20251023,20260119,Lead In,1,Lost,0.109365824,214338,Security
10729,973,37,20250826,20260131,Qualified,2,Open,0.256700472,101045,Cloud Migration
10730,709,13,20251218,20260129,Qualified,2,Won,0.209556698,40708,Integration Services
10731,243,19,20251010,20260131,Lead In,1,Open,0.102147034,30525,Data Platform
10732,22,43,20250302,20250802,Lead In,1,Lost,0.086723663,157347,Analytics & BI
10733,199,2,20251024,20260131,Proposal,3,Won,0.495858066,15050,Security
10734,466,29,20250310,20250510,Lead In,1,Won,0.103656611,124268,Security
10735,448,25,20250827,20251106,Lead In,1,Open,0.120328856,32579,Analytics & BI
10736,624,43,20250325,20250909,Contracting,5,Open,0.95,28920,Integration Services
10737,855,11,20250612,20250821,Proposal,3,Open,0.473949999,34638,Cloud Migration
10738,763,38,20251106,20260123,Negotiation,4,Open,0.720440209,41352,Security
10739,655,55,20250810,20251224,Lead In,1,Won,0.109420917,125264,Data Platform
10740,584,21,20250209,20250503,Negotiation,4,Open,0.847219893,97594,Professional Services
10741,128,13,20250410,20250723,Lead In,1,Open,0.086282704,20581,Cloud Migration
10742,176,40,20250521,20251119,Contracting,5,Won,0.794341537,87259,Security
10743,423,46,20250311,20250901,Lead In,1,Open,0.099569766,84770,Data Platform
10744,813,13,20250615,20251218,Proposal,3,Won,0.472504728,40046,Data Platform
10745,271,25,20251120,20260131,Qualified,2,Open,0.317287371,388625,Data Platform
10746,837,46,20250612,20260110,Lead In,1,Open,0.112539797,110142,Cloud Migration
10747,683,2,20250317,20250509,Lead In,1,Open,0.07855343,36555,Professional Services
10748,343,36,20250903,20251025,Proposal,3,Open,0.49353404,107698,Cloud Migration
10749,697,54,20251110,20260131,Negotiation,4,Open,0.702211959,19770,Security
10750,803,24,20250625,20251111,Proposal,3,Open,0.524913951,466925,Analytics & BI
10751,541,39,20250206,20250724,Qualified,2,Open,0.228741879,88818,Integration Services
10752,929,49,20250619,20250827,Lead In,1,Open,0.083366072,23226,Cloud Migration
10753,687,7,20250520,20250616,Contracting,5,Won,0.822525368,200644,Professional Services
10754,544,12,20250427,20251221,Lead In,1,Open,0.107608425,15820,Professional Services
10755,735,40,20250620,20250830,Qualified,2,Open,0.209351489,99209,Integration Services
10756,981,43,20250601,20250615,Proposal,3,Open,0.569910679,117605,Integration Services
10757,136,18,20251012,20260131,Qualified,2,Open,0.205313348,28350,Cloud Migration
10758,88,15,20250103,20250130,Lead In,1,Lost,0.087102339,19571,Cloud Migration
10759,556,11,20250704,20251028,Contracting,5,Open,0.95,152777,Cloud Migration
10760,228,17,20250722,20250902,Qualified,2,Open,0.239754335,29972,Analytics & BI
10761,763,11,20250515,20250911,Negotiation,4,Open,0.645752004,37060,Security
10762,280,30,20250521,20250607,Lead In,1,Won,0.103208826,182021,Cloud Migration
10763,199,26,20250807,20251010,Proposal,3,Open,0.512489473,33341,Security
10764,888,5,20250803,20260118,Negotiation,4,Open,0.95,64817,Data Platform
10765,720,1,20251103,20260131,Proposal,3,Lost,0.490395922,98799,Professional Services
10766,975,22,20250104,20250601,Negotiation,4,Lost,0.792271136,137319,Professional Services
10767,378,38,20250917,20260131,Proposal,3,Lost,0.466525171,23356,Analytics & BI
10768,69,13,20250416,20250908,Qualified,2,Open,0.271771408,204843,Cloud Migration
10769,348,17,20251021,20251118,Proposal,3,Lost,0.460508731,524798,Data Platform
10770,810,34,20251118,20260131,Proposal,3,Open,0.516396645,18919,Data Platform
10771,26,5,20250615,20251011,Negotiation,4,Open,0.680890275,21448,Integration Services
10772,855,30,20251227,20260131,Qualified,2,Open,0.259993512,36396,Professional Services
10773,67,39,20250206,20250619,Proposal,3,Open,0.530604067,31714,Security
10774,903,34,20251018,20260131,Lead In,1,Open,0.09632406,19854,Professional Services
10775,213,49,20250110,20250714,Negotiation,4,Open,0.621783448,134264,Professional Services
10776,300,11,20251022,20251128,Qualified,2,Open,0.217813141,378434,Analytics & BI
10777,430,10,20250322,20250525,Proposal,3,Open,0.555846028,586426,Cloud Migration
10778,518,34,20250503,20251108,Proposal,3,Won,0.468575204,15558,Analytics & BI
10779,477,21,20250904,20260131,Proposal,3,Open,0.451985884,124027,Professional Services
10780,257,16,20250210,20250514,Contracting,5,Lost,0.95,40914,Data Platform
10781,624,27,20250905,20260131,Proposal,3,Lost,0.529486249,34543,Integration Services
10782,378,2,20250726,20251011,Contracting,5,Open,0.914553183,46115,Security
10783,348,20,20250904,20251228,Proposal,3,Open,0.497375478,478944,Data Platform
10784,8,1,20250210,20250818,Negotiation,4,Open,0.517235479,61688,Analytics & BI
10785,915,54,20251019,20260131,Negotiation,4,Lost,0.604159535,13990,Analytics & BI
10786,798,23,20251202,20260131,Negotiation,4,Won,0.677354121,39734,Analytics & BI
10787,195,26,20251004,20260131,Proposal,3,Open,0.539619519,65899,Integration Services
10788,26,53,20251226,20260131,Proposal,3,Open,0.445842571,13670,Integration Services
10789,606,54,20250908,20260131,Proposal,3,Won,0.489463473,20145,Cloud Migration
10790,826,54,20251120,20260131,Lead In,1,Open,0.096740324,12824,Data Platform
10791,653,25,20250921,20260129,Qualified,2,Open,0.276254051,20619,Integration Services
10792,699,19,20250521,20250729,Lead In,1,Open,0.084962475,202509,Security
10793,630,5,20250127,20250707,Proposal,3,Lost,0.466643219,130197,Data Platform
10794,458,18,20251210,20260125,Proposal,3,Open,0.412240602,17411,Analytics & BI
10795,385,6,20251124,20260131,Qualified,2,Open,0.251640367,58350,Professional Services
10796,306,3,20250403,20251116,Qualified,2,Open,0.263336797,351913,Data Platform
10797,479,43,20250903,20250919,Proposal,3,Open,0.498747817,418027,Data Platform
10798,838,21,20250708,20251029,Proposal,3,Lost,0.44833781,22121,Data Platform
10799,783,30,20251019,20260131,Qualified,2,Won,0.263485072,261420,Data Platform
10800,51,16,20250405,20251006,Lead In,1,Lost,0.088244246,53567,Cloud Migration
10801,687,5,20250510,20250530,Negotiation,4,Open,0.773425479,178379,Integration Services
10802,203,55,20250713,20251208,Qualified,2,Open,0.289356227,79731,Integration Services
10803,353,5,20250405,20251125,Lead In,1,Won,0.108903177,209110,Integration Services
10804,414,2,20250801,20260108,Negotiation,4,Lost,0.822484661,9317,Analytics & BI
10805,724,54,20251101,20260131,Lead In,1,Open,0.095417274,18542,Analytics & BI
10806,248,43,20250223,20250819,Lead In,1,Lost,0.106109558,71307,Integration Services
10807,195,41,20250118,20250224,Negotiation,4,Open,0.767265069,83543,Data Platform
10808,477,36,20250514,20250606,Lead In,1,Open,0.101502387,108659,Professional Services
10809,572,2,20250610,20251121,Qualified,2,Lost,0.229528719,255444,Analytics & BI
10810,293,43,20250516,20250813,Qualified,2,Won,0.21694362,137660,Professional Services
10811,837,43,20250522,20250607,Lead In,1,Open,0.094143893,32029,Data Platform
10812,711,25,20251002,20260120,Lead In,1,Open,0.093075495,18332,Analytics & BI
10813,488,41,20250711,20251204,Lead In,1,Open,0.105188364,66876,Integration Services
10814,21,21,20250407,20250429,Lead In,1,Open,0.095622522,22220,Data Platform
10815,403,23,20250508,20251026,Lead In,1,Open,0.105270577,39729,Cloud Migration
10816,939,54,20250621,20251227,Negotiation,4,Won,0.709060872,79993,Security
10817,419,26,20250820,20251031,Qualified,2,Open,0.235683508,106092,Integration Services
10818,630,45,20250819,20260131,Lead In,1,Open,0.106038882,271488,Data Platform
10819,537,34,20250407,20251014,Proposal,3,Open,0.575413091,14956,Professional Services
10820,628,13,20250820,20251003,Proposal,3,Open,0.472936785,226361,Cloud Migration
10821,406,40,20250820,20260131,Negotiation,4,Lost,0.833335986,55803,Integration Services
10822,216,30,20250409,20250714,Proposal,3,Open,0.474759459,350660,Analytics & BI
10823,902,54,20251219,20260131,Lead In,1,Won,0.096589901,69817,Integration Services
10824,491,23,20250611,20251127,Lead In,1,Won,0.092106584,173201,Data Platform
10825,304,41,20250322,20251022,Proposal,3,Lost,0.58639599,120412,Cloud Migration
10826,694,20,20251002,20260131,Lead In,1,Open,0.100008162,26890,Professional Services
10827,486,14,20250802,20251112,Qualified,2,Open,0.254366347,13586,Cloud Migration
10828,645,21,20250704,20251205,Negotiation,4,Open,0.74578988,140584,Data Platform
10829,736,1,20250302,20251010,Proposal,3,Won,0.495828944,26683,Analytics & BI
10830,325,23,20250707,20260131,Contracting,5,Lost,0.900379589,21552,Security
10831,536,30,20250907,20260131,Lead In,1,Open,0.094724985,138404,Integration Services
10832,553,38,20250107,20250829,Lead In,1,Lost,0.102925917,15079,Cloud Migration
10833,468,55,20250910,20260131,Contracting,5,Open,0.774696144,129499,Cloud Migration
10834,353,4,20250607,20260104,Qualified,2,Open,0.246324053,129101,Integration Services
10835,451,55,20250826,20260112,Negotiation,4,Open,0.733245853,317153,Professional Services
